Reporter Name;Partner Name;Trade Flow;Indicator;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Italy;Tanzania;Import;Import Partner Share (%);0,0058;0,0058;0,0047;0,0047;0,0041;0,0035;0,0051;0,0048;0,0056;0,0043;0,0048;0,0084;0,0089;0,0095;0,0071;0,0121;0,0101;0,019;0,0071;0,0132;0,0085;0,0106;0,0105;0,0104;0,0087;0,0051
Italy;Thailand;Import;Import Partner Share (%);0,337;0,3374;0,3336;0,3287;0,3812;0,3693;0,4093;0,3296;0,3366;0,3644;0,4209;0,3619;0,3519;0,4093;0,3799;0,337;0,3524;0,3521;0,2897;0,3076;0,366;0,3288;0,3838;0,3869;0,364;0,3559
Italy;Togo;Import;Import Partner Share (%);0,0048;0,005;0,0041;0,0052;0,0043;0,004;0,0046;0,0029;0,0035;0,0042;0,002;0,0027;0,0018;0,0018;0,0028;0,0026;0,0039;0,0046;0,0036;0,0034;0,0029;0,0026;0,0036;0,0029;0,0016;0,0016
Italy;Tokelau;Import;Import Partner Share (%);;;;;;;;;;0,0006;0;0,0001;0,0001;0;0,0001;0,0005;0,0001;0,0001;0,0001;0;0;0;0;0;0;0
Italy;Tonga;Import;Import Partner Share (%);0;0;;0;0;0,0008;0;0;0,0001;0,0002;0,0001;0;0,0001;0;0,0001;0;0;0;0,0001;0;;0;0,0001;0;0,0002;0
Italy;Trinidad and Tobago;Import;Import Partner Share (%);0,0115;0,0168;0,0043;0,0109;0,0075;0,0063;0,0235;0,0035;0,0088;0,0082;0,0042;0,0039;0,0046;0,0063;0,0037;0,0101;0,0254;0,0176;0,0041;0,0009;0,0092;0,0114;0,0044;0,0235;0,007;0,0591
Italy;Tunisia;Import;Import Partner Share (%);0,5193;0,5153;0,5638;0,572;0,5392;0,5721;0,5289;0,6367;0,5856;0,6086;0,6855;0,5994;0,5961;0,6574;0,6097;0,6841;0,6344;0,64;0,5899;0,6366;0,6174;0,6205;0,6102;0,5516;0,5834;0,5761
Italy;Turkey;Import;Import Partner Share (%);0,6682;0,7685;0,7563;0,724;0,7858;0,8693;0,854;1,147;1,124;1,2667;1,3886;1,4108;1,5344;1,4302;1,4607;1,486;1,4034;1,4883;1,3823;1,5252;1,6019;1,7944;2,0316;2,0673;2,1217;2,2294
Italy;Turkmenistan;Import;Import Partner Share (%);0,0589;0,0441;0,0123;0,0168;0,0327;0,0734;0,0469;0,0316;0,0428;0,0465;0,0492;0,0583;0,0548;0,0463;0,0521;0,0148;0,0397;0,0659;0,1099;0,1013;0,111;0,0449;0,1033;0,0311;0,0105;0,0213
Italy;Turks and Caicos Isl.;Import;Import Partner Share (%);0,0001;;0,0038;0;;;;0;0,0056;0,005;0,0017;0,0007;0,0006;0,0002;0,0001;0;0;0,0014;0,0017;0;0;0;0;0;0;0
Italy;Tuvalu;Import;Import Partner Share (%);;;0;;;0,0004;0;;0,0001;0;0;0,0001;0,0001;0;0;0;0;0;;0;;;;0;0;0
Italy;Uganda;Import;Import Partner Share (%);0,0195;0,0253;0,0214;0,0168;0,0091;0,0121;0,0107;0,0068;0,0062;0,0075;0,0049;0,0043;0,0036;0,0067;0,0135;0,0185;0,0111;0,0149;0,017;0,0185;0,0244;0,0296;0,0269;0,0319;0,0274;0,0275
Italy;Ukraine;Import;Import Partner Share (%);0,3532;0,3986;0,2592;0,2885;0,3364;0,3133;0,3005;0,4318;0,5198;0,4724;0,5966;0,6055;0,6134;0,6386;0,6512;0,3631;0,5976;0,6982;0,6063;0,5984;0,6191;0,5634;0,5397;0,6169;0,6158;0,5895
Italy;United Arab Emirates;Import;Import Partner Share (%);0,0376;0,0357;0,0269;0,0259;0,0511;0,0588;0,0656;0,0561;0,046;0,069;0,0883;0,0842;0,0754;0,0868;0,1189;0,1182;0,1226;0,2132;0,1711;0,3599;0,1758;0,2296;0,2576;0,2561;0,2683;0,2137
Italy;United Kingdom;Import;Import Partner Share (%);6,1115;6,1838;6,6115;6,6954;6,4262;6,1073;5,4809;5,1304;5,119;4,8069;4,2922;4,0242;3,5691;3,2889;2,9647;3,2943;2,717;2,7172;2,5537;2,679;2,8806;2,9364;3,0611;2,8768;2,644;2,4487
Italy;United States;Import;Import Partner Share (%);4,6455;4,9355;4,886;4,9812;5,0491;4,8014;5,2189;4,8504;4,7746;3,8851;3,4557;3,4274;3,0078;2,8856;3,0377;3,1764;3,0234;3,241;3,3287;3,1952;3,4955;3,8314;3,7853;3,7375;3,7453;4,0087
Italy;United States Minor Outlying I;Import;Import Partner Share (%);;;;;;;0,0002;;0;0;0;0;0;;0;0;0;0;;;0;0;0;;0;0
Italy;Unspecified;Import;Import Partner Share (%);0,2489;0,0088;0,1865;0,2137;0,1654;2,6059;3,8393;3,5739;3,3124;3,5609;3,4341;4,2705;5,5486;4,6888;6,2693;0,3182;0,3065;0,5868;0,4583;0,5415;0,3357;0,3429;0,3133;0,3178;0,2992;0,3672
Italy;Uruguay;Import;Import Partner Share (%);0,048;0,0371;0,0441;0,0446;0,0396;0,0342;0,0319;0,0405;0,0404;0,042;0,0335;0,0293;0,0304;0,0249;0,0297;0,0338;0,0325;0,0318;0,0303;0,0521;0,0507;0,0734;0,0589;0,0685;0,0702;0,0734
Italy;Us Msc.Pac.I;Import;Import Partner Share (%);0;0,0001;0;0,0003;0,0001;0,0001;;;;;;;;;;;;;;;;;;;;
Italy;Uzbekistan;Import;Import Partner Share (%);0,0742;0,1077;0,1227;0,1037;0,0756;0,0681;0,0799;0,0723;0,0603;0,0201;0,0151;0,0179;0,0285;0,0218;0,0068;0,0061;0,008;0,0173;0,0028;0,0049;0,0099;0,0014;0,0039;0,007;0,004;0,0073
Italy;Vanuatu;Import;Import Partner Share (%);0;;0,0001;0,0001;0,0001;0,0002;0,0001;0,0001;0;;0;0;0;0;;0;0;0;0;0;0;0,0006;0;;0;0
Italy;Venezuela;Import;Import Partner Share (%);0,0882;;0,1161;0,1242;0,0999;0,111;0,158;0,1483;0,1488;0,11;0,0852;0,0838;0,0832;0,0924;0,0939;0,0934;0,069;0,0854;0,0559;0,0243;0,0241;0,0362;0,0231;0,0417;0,0313;0,0634
Italy;Vietnam;Import;Import Partner Share (%);0,0326;;0,0747;0,1135;0,1277;0,1247;0,1307;0,1419;0,1513;0,1511;0,1413;0,1525;0,1726;0,1861;0,2102;0,2358;0,2422;0,3155;0,4779;0,6032;0,63;0,718;0,808;0,632;0,5981;0,7393
Italy;Wallis and Futura Isl.;Import;Import Partner Share (%);0,0006;;0;0;0,0002;0;0,0001;0,0001;0,0001;0,0001;0;0;0;0;;;;;0;;;;0;;;
Italy;Yemen;Import;Import Partner Share (%);0,0276;0,0141;0,0073;0,0181;0,0069;0,0021;0,0019;0,006;0,0048;0,0043;0,0048;0,0152;0,0038;0,004;0,0073;0,0018;0,0023;0,0036;0,009;0,0029;0,0026;0,0016;0,001;0,0023;0,0019;0,0014
Italy;Zambia;Import;Import Partner Share (%);0,0106;;0,0059;0,003;0,0062;0,0069;0,0037;0,0128;0,0029;0,0014;0,0036;0,011;0,0544;0,0581;0,0454;0,016;0,0059;0,0554;0,047;0,0568;0,0477;0,053;0,0122;0,0161;0,0111;0,0103
Italy;Zimbabwe;Import;Import Partner Share (%);0,0384;;0,0684;0,0791;0,0365;0,0407;0,044;0,0385;0,022;0,0202;0,0309;0,0233;0,0217;0,022;0,0215;0,0097;0,0182;0,0297;0,0259;0,0237;0,0242;0,0204;0,0132;0,0238;0,026;0,0229
